sample_id,split,label,source_dataset,blur_score_px,occlusion_ratio,illumination_entropy_bits,quality_flag
train/normal/000000183648.jpg,train,normal,coco2017,3.30,0.000,7.603,False
train/normal/000000183675.jpg,train,normal,coco2017,3.95,0.003,7.560,False
train/normal/000000183709.jpg,train,normal,coco2017,4.04,0.000,7.307,False
train/normal/000000183716.jpg,train,normal,coco2017,5.37,0.079,7.417,False
train/normal/000000184324.jpg,train,normal,coco2017,3.15,0.083,7.453,False
train/normal/000000184338.jpg,train,normal,coco2017,2.99,0.019,7.564,False
train/normal/000000184611.jpg,train,normal,coco2017,2.57,0.070,7.659,False
train/normal/000000184978.jpg,train,normal,coco2017,3.41,0.000,6.756,False
train/normal/000000185250.jpg,train,normal,coco2017,2.07,0.005,7.571,False
train/normal/000000185950.jpg,train,normal,coco2017,5.24,0.066,7.401,False
train/normal/000000187055.jpg,train,normal,coco2017,5.73,0.000,7.617,False
train/normal/000000187243.jpg,train,normal,coco2017,4.95,0.000,7.209,False
train/normal/000000187362.jpg,train,normal,coco2017,8.51,0.000,7.004,False
train/normal/000000187585.jpg,train,normal,coco2017,4.21,0.022,7.732,False
train/normal/000000188465.jpg,train,normal,coco2017,4.17,0.111,7.399,False
train/normal/000000189475.jpg,train,normal,coco2017,4.95,0.000,7.707,False
train/normal/000000189775.jpg,train,normal,coco2017,3.71,0.000,7.269,False
train/normal/000000190140.jpg,train,normal,coco2017,4.59,0.062,7.163,False
train/normal/000000190236.jpg,train,normal,coco2017,3.22,0.206,7.132,False
train/normal/000000190307.jpg,train,normal,coco2017,3.43,0.025,7.574,False
train/normal/000000190637.jpg,train,normal,coco2017,6.54,0.011,7.377,False
train/normal/000000190676.jpg,train,normal,coco2017,3.36,0.076,7.398,False
train/normal/000000190756.jpg,train,normal,coco2017,3.50,0.001,7.426,False
train/normal/000000190841.jpg,train,normal,coco2017,2.75,0.016,7.546,False
train/normal/000000192670.jpg,train,normal,coco2017,2.23,0.024,7.714,False
train/normal/000000192699.jpg,train,normal,coco2017,3.04,0.026,7.849,False
train/normal/000000193348.jpg,train,normal,coco2017,10.15,0.000,7.266,False
train/normal/000000193429.jpg,train,normal,coco2017,2.79,0.001,6.973,False
train/normal/000000193674.jpg,train,normal,coco2017,4.01,0.054,7.742,False
train/normal/000000193743.jpg,train,normal,coco2017,6.45,0.046,6.570,False
train/normal/000000194216.jpg,train,normal,coco2017,4.04,0.009,7.099,False
train/normal/000000194716.jpg,train,normal,coco2017,5.69,0.004,7.618,False
train/normal/000000195842.jpg,train,normal,coco2017,4.36,0.008,6.993,False
train/normal/000000196141.jpg,train,normal,coco2017,3.80,0.020,7.471,False
train/normal/000000198510.jpg,train,normal,coco2017,2.45,0.219,6.754,False
train/normal/000000199310.jpg,train,normal,coco2017,2.41,0.114,7.586,False
train/normal/000000199771.jpg,train,normal,coco2017,3.13,0.042,7.617,False
train/normal/000000200421.jpg,train,normal,coco2017,4.21,0.104,7.181,False
train/normal/000000200961.jpg,train,normal,coco2017,4.90,0.000,6.730,False
train/normal/000000201072.jpg,train,normal,coco2017,4.08,0.001,7.290,False
train/normal/000000201418.jpg,train,normal,coco2017,5.27,0.003,7.156,False
train/normal/000000201426.jpg,train,normal,coco2017,3.64,0.009,7.739,False
train/normal/000000201646.jpg,train,normal,coco2017,5.90,0.001,7.515,False
train/normal/000000202001.jpg,train,normal,coco2017,4.48,0.152,7.460,False
train/normal/000000202228.jpg,train,normal,coco2017,9.96,0.041,7.334,False
train/normal/000000202339.jpg,train,normal,coco2017,3.50,0.099,7.446,False
train/normal/000000203294.jpg,train,normal,coco2017,2.81,0.031,7.476,False
train/normal/000000203629.jpg,train,normal,coco2017,3.74,0.186,7.489,False
train/normal/000000203639.jpg,train,normal,coco2017,1.82,0.015,7.786,False
train/normal/000000203864.jpg,train,normal,coco2017,2.48,0.005,7.365,False
train/normal/000000203931.jpg,train,normal,coco2017,2.32,0.046,7.827,False
train/normal/000000204186.jpg,train,normal,coco2017,2.97,0.000,7.307,False
train/normal/000000205105.jpg,train,normal,coco2017,6.54,0.248,6.435,False
train/normal/000000206025.jpg,train,normal,coco2017,4.84,0.166,7.515,False
train/normal/000000206487.jpg,train,normal,coco2017,2.90,0.000,7.356,False
train/normal/000000206579.jpg,train,normal,coco2017,11.79,0.003,7.258,False
train/normal/000000206838.jpg,train,normal,coco2017,7.45,0.000,7.529,False
train/normal/000000208363.jpg,train,normal,coco2017,3.52,0.006,7.868,False
train/normal/000000209222.jpg,train,normal,coco2017,2.57,0.119,7.364,False
train/normal/000000209530.jpg,train,normal,coco2017,4.66,0.100,6.966,False
train/normal/000000209757.jpg,train,normal,coco2017,3.34,0.045,7.138,False
train/normal/000000209829.jpg,train,normal,coco2017,6.84,0.000,7.046,False
train/normal/000000210230.jpg,train,normal,coco2017,2.98,0.133,7.487,False
train/normal/000000210388.jpg,train,normal,coco2017,4.10,0.004,7.015,False
train/normal/000000210789.jpg,train,normal,coco2017,4.45,0.020,7.592,False
train/normal/000000212573.jpg,train,normal,coco2017,3.99,0.000,7.711,False
train/normal/000000212800.jpg,train,normal,coco2017,2.93,0.012,7.668,False
train/normal/000000213033.jpg,train,normal,coco2017,5.14,0.004,7.316,False
train/normal/000000213255.jpg,train,normal,coco2017,4.20,0.101,7.211,False
train/normal/000000213830.jpg,train,normal,coco2017,3.21,0.002,7.074,False
train/normal/000000214539.jpg,train,normal,coco2017,2.95,0.009,7.620,False
train/normal/000000214720.jpg,train,normal,coco2017,4.32,0.002,7.796,False
train/normal/000000215072.jpg,train,normal,coco2017,3.73,0.039,7.549,False
train/normal/000000215259.jpg,train,normal,coco2017,6.33,0.026,7.711,False
train/normal/000000215644.jpg,train,normal,coco2017,6.28,0.009,7.553,False
train/normal/000000215723.jpg,train,normal,coco2017,5.39,0.023,7.461,False
train/normal/000000216296.jpg,train,normal,coco2017,5.32,0.023,6.825,False
train/normal/000000216516.jpg,train,normal,coco2017,2.57,0.001,7.352,False
train/normal/000000217285.jpg,train,normal,coco2017,2.92,0.005,7.772,False
train/normal/000000218439.jpg,train,normal,coco2017,3.07,0.002,7.564,False
train/normal/000000218997.jpg,train,normal,coco2017,2.83,0.017,7.622,False
train/normal/000000221291.jpg,train,normal,coco2017,7.62,0.002,6.956,False
train/normal/000000222118.jpg,train,normal,coco2017,4.76,0.001,5.367,False
train/normal/000000223182.jpg,train,normal,coco2017,2.45,0.005,7.839,False
train/normal/000000223188.jpg,train,normal,coco2017,4.62,0.000,7.494,False
train/normal/000000223738.jpg,train,normal,coco2017,3.42,0.013,7.683,False
train/normal/000000223959.jpg,train,normal,coco2017,5.87,0.000,7.158,False
train/normal/000000224337.jpg,train,normal,coco2017,6.63,0.152,7.142,False
train/normal/000000224675.jpg,train,normal,coco2017,6.34,0.061,7.702,False
train/normal/000000224724.jpg,train,normal,coco2017,2.61,0.058,7.831,False
train/normal/000000224807.jpg,train,normal,coco2017,4.00,0.071,7.247,False
train/normal/000000226147.jpg,train,normal,coco2017,4.63,0.037,7.344,False
train/normal/000000226417.jpg,train,normal,coco2017,2.68,0.006,7.760,False
train/normal/000000227478.jpg,train,normal,coco2017,2.45,0.019,7.825,False
train/normal/000000227482.jpg,train,normal,coco2017,10.36,0.135,6.677,False
train/normal/000000228214.jpg,train,normal,coco2017,5.32,0.191,7.274,False
train/normal/000000229111.jpg,train,normal,coco2017,9.96,0.003,6.890,False
train/normal/000000229553.jpg,train,normal,coco2017,5.58,0.004,6.234,False
train/normal/000000229601.jpg,train,normal,coco2017,4.39,0.128,6.980,False
train/normal/000000229659.jpg,train,normal,coco2017,4.31,0.000,7.752,False
train/normal/000000229849.jpg,train,normal,coco2017,2.33,0.006,7.610,False
train/normal/000000229858.jpg,train,normal,coco2017,2.44,0.003,7.544,False
train/normal/000000230166.jpg,train,normal,coco2017,3.75,0.000,7.431,False
train/normal/000000230362.jpg,train,normal,coco2017,4.52,0.004,7.820,False
train/normal/000000230450.jpg,train,normal,coco2017,2.76,0.070,7.592,False
train/normal/000000230819.jpg,train,normal,coco2017,5.13,0.000,7.519,False
train/normal/000000230993.jpg,train,normal,coco2017,3.46,0.134,7.535,False
train/normal/000000231339.jpg,train,normal,coco2017,4.40,0.026,7.444,False
train/normal/000000231508.jpg,train,normal,coco2017,3.12,0.005,7.394,False
train/normal/000000231580.jpg,train,normal,coco2017,2.38,0.000,7.579,False
train/normal/000000231879.jpg,train,normal,coco2017,5.06,0.004,7.809,False
train/normal/000000233727.jpg,train,normal,coco2017,3.98,0.000,7.196,False
train/normal/000000235241.jpg,train,normal,coco2017,5.19,0.020,6.638,False
train/normal/000000235784.jpg,train,normal,coco2017,5.95,0.003,7.233,False
train/normal/000000236166.jpg,train,normal,coco2017,4.83,0.000,7.650,False
train/normal/000000236308.jpg,train,normal,coco2017,6.70,0.000,6.511,False
train/normal/000000236426.jpg,train,normal,coco2017,3.09,0.015,7.108,False
train/normal/000000237071.jpg,train,normal,coco2017,6.04,0.011,6.096,False
train/normal/000000237118.jpg,train,normal,coco2017,5.17,0.080,7.636,False
train/normal/000000238013.jpg,train,normal,coco2017,4.68,0.007,7.368,False
train/normal/000000238410.jpg,train,normal,coco2017,2.48,0.020,7.895,False
train/normal/000000239717.jpg,train,normal,coco2017,6.36,0.029,7.627,False
train/normal/000000239857.jpg,train,normal,coco2017,3.50,0.024,7.490,False
train/normal/000000240023.jpg,train,normal,coco2017,4.91,0.004,7.055,False
train/normal/000000240049.jpg,train,normal,coco2017,3.06,0.034,7.791,False
train/normal/000000240250.jpg,train,normal,coco2017,3.73,0.051,7.358,False
train/normal/000000241668.jpg,train,normal,coco2017,8.43,0.027,7.695,False
train/normal/000000242287.jpg,train,normal,coco2017,3.03,0.000,7.577,False
train/normal/000000242678.jpg,train,normal,coco2017,2.03,0.014,7.571,False
train/normal/000000242724.jpg,train,normal,coco2017,5.14,0.000,7.396,False
train/normal/000000242946.jpg,train,normal,coco2017,3.61,0.020,7.713,False
train/normal/000000243148.jpg,train,normal,coco2017,4.51,0.000,7.011,False
train/normal/000000243626.jpg,train,normal,coco2017,5.02,0.000,7.738,False
train/normal/000000243989.jpg,train,normal,coco2017,3.56,0.034,7.514,False
train/normal/000000244379.jpg,train,normal,coco2017,5.07,0.090,7.729,False
train/normal/000000244496.jpg,train,normal,coco2017,9.80,0.021,6.671,False
train/normal/000000244750.jpg,train,normal,coco2017,4.55,0.271,6.961,False
train/normal/000000245026.jpg,train,normal,coco2017,4.54,0.047,7.261,False
train/normal/000000245448.jpg,train,normal,coco2017,2.97,0.006,7.230,False
train/normal/000000245513.jpg,train,normal,coco2017,4.05,0.000,7.174,False
train/normal/000000246436.jpg,train,normal,coco2017,5.77,0.117,7.499,False
train/normal/000000246454.jpg,train,normal,coco2017,4.08,0.061,7.549,False
train/normal/000000246883.jpg,train,normal,coco2017,8.09,0.002,7.066,False
train/normal/000000246963.jpg,train,normal,coco2017,3.41,0.000,6.937,False
train/normal/000000246968.jpg,train,normal,coco2017,4.12,0.053,7.508,False
train/normal/000000247917.jpg,train,normal,coco2017,3.36,0.027,7.500,False
train/normal/000000248616.jpg,train,normal,coco2017,1.96,0.007,7.838,False
train/normal/000000250282.jpg,train,normal,coco2017,3.02,0.014,7.711,False
train/normal/000000251572.jpg,train,normal,coco2017,10.00,0.006,7.664,False
train/normal/000000251824.jpg,train,normal,coco2017,5.73,0.014,7.498,False
train/normal/000000252216.jpg,train,normal,coco2017,4.25,0.004,7.224,False
train/normal/000000252219.jpg,train,normal,coco2017,2.51,0.061,7.725,False
train/normal/000000252332.jpg,train,normal,coco2017,2.49,0.009,7.020,False
train/normal/000000252507.jpg,train,normal,coco2017,3.63,0.002,7.244,False
train/normal/000000252559.jpg,train,normal,coco2017,3.20,0.000,7.074,False
train/normal/000000252716.jpg,train,normal,coco2017,3.54,0.000,7.292,False
train/normal/000000252776.jpg,train,normal,coco2017,6.99,0.001,7.472,False
train/normal/000000253002.jpg,train,normal,coco2017,3.32,0.001,7.249,False
train/normal/000000253386.jpg,train,normal,coco2017,6.23,0.299,6.480,False
train/normal/000000253433.jpg,train,normal,coco2017,4.63,0.027,7.615,False
train/normal/000000253452.jpg,train,normal,coco2017,6.62,0.005,7.146,False
train/normal/000000253742.jpg,train,normal,coco2017,2.64,0.013,7.831,False
train/normal/000000253819.jpg,train,normal,coco2017,2.54,0.012,7.550,False
train/normal/000000253835.jpg,train,normal,coco2017,3.66,0.002,7.762,False
train/normal/000000254368.jpg,train,normal,coco2017,4.36,0.014,7.745,False
train/normal/000000256775.jpg,train,normal,coco2017,6.29,0.000,7.367,False
train/normal/000000256941.jpg,train,normal,coco2017,5.92,0.131,6.902,False
train/normal/000000257370.jpg,train,normal,coco2017,5.65,0.000,7.025,False
train/normal/000000257478.jpg,train,normal,coco2017,4.95,0.001,6.595,False
train/normal/000000257624.jpg,train,normal,coco2017,5.51,0.003,7.262,False
train/normal/000000257865.jpg,train,normal,coco2017,6.58,0.012,4.885,False
train/normal/000000257896.jpg,train,normal,coco2017,6.57,0.001,7.296,False
train/normal/000000258388.jpg,train,normal,coco2017,9.33,0.358,5.638,False
train/normal/000000258541.jpg,train,normal,coco2017,11.20,0.044,7.290,False
train/normal/000000259597.jpg,train,normal,coco2017,4.41,0.269,7.129,False
train/normal/000000259690.jpg,train,normal,coco2017,3.11,0.002,7.470,False
train/normal/000000261061.jpg,train,normal,coco2017,7.69,0.018,7.131,False
train/normal/000000261318.jpg,train,normal,coco2017,2.65,0.367,6.655,False
train/normal/000000261535.jpg,train,normal,coco2017,3.75,0.042,7.363,False
train/normal/000000261732.jpg,train,normal,coco2017,4.05,0.004,7.162,False
train/normal/000000261888.jpg,train,normal,coco2017,4.26,0.044,7.329,False
train/normal/000000262487.jpg,train,normal,coco2017,4.30,0.000,6.488,False
train/normal/000000262895.jpg,train,normal,coco2017,8.06,0.412,6.434,True
train/normal/000000263425.jpg,train,normal,coco2017,2.73,0.066,7.461,False
train/normal/000000263969.jpg,train,normal,coco2017,3.66,0.252,7.196,False
train/normal/000000264968.jpg,train,normal,coco2017,4.23,0.013,7.415,False
train/normal/000000265777.jpg,train,normal,coco2017,4.61,0.000,7.660,False
train/normal/000000266768.jpg,train,normal,coco2017,2.41,0.012,7.511,False
train/normal/000000266892.jpg,train,normal,coco2017,3.48,0.009,7.510,False
train/normal/000000268378.jpg,train,normal,coco2017,3.93,0.004,7.572,False
train/normal/000000269316.jpg,train,normal,coco2017,5.30,0.000,7.167,False
train/normal/000000269942.jpg,train,normal,coco2017,3.81,0.021,7.368,False
train/normal/000000270474.jpg,train,normal,coco2017,4.84,0.011,7.303,False
train/normal/000000270677.jpg,train,normal,coco2017,1.85,0.019,7.494,False
train/normal/000000271116.jpg,train,normal,coco2017,4.31,0.078,7.807,False
train/normal/000000271402.jpg,train,normal,coco2017,4.26,0.000,7.489,False
train/normal/000000271997.jpg,train,normal,coco2017,13.92,0.000,7.380,False
train/normal/000000272566.jpg,train,normal,coco2017,1.92,0.003,7.865,False
train/normal/000000273132.jpg,train,normal,coco2017,7.21,0.000,7.486,False
train/normal/000000273198.jpg,train,normal,coco2017,4.03,0.018,7.538,False
train/normal/000000273232.jpg,train,normal,coco2017,3.34,0.009,7.768,False
train/normal/000000273420.jpg,train,normal,coco2017,6.14,0.000,7.412,False
train/normal/000000273715.jpg,train,normal,coco2017,2.92,0.080,7.291,False
train/normal/000000273760.jpg,train,normal,coco2017,5.11,0.000,6.577,False
train/normal/000000274219.jpg,train,normal,coco2017,7.27,0.006,7.768,False
train/normal/000000274411.jpg,train,normal,coco2017,4.70,0.017,7.022,False
train/normal/000000274460.jpg,train,normal,coco2017,2.49,0.020,7.609,False
train/normal/000000275198.jpg,train,normal,coco2017,2.95,0.043,7.711,False
train/normal/000000275392.jpg,train,normal,coco2017,3.89,0.038,6.066,False
train/normal/000000275749.jpg,train,normal,coco2017,5.85,0.037,7.089,False
train/normal/000000275791.jpg,train,normal,coco2017,2.96,0.009,7.513,False
train/normal/000000276018.jpg,train,normal,coco2017,5.77,0.062,7.761,False
train/normal/000000276024.jpg,train,normal,coco2017,1.88,0.001,7.481,False
train/normal/000000276055.jpg,train,normal,coco2017,4.02,0.000,7.175,False
train/normal/000000276804.jpg,train,normal,coco2017,4.57,0.001,7.223,False
train/normal/000000277005.jpg,train,normal,coco2017,2.13,0.010,7.816,False
train/normal/000000277020.jpg,train,normal,coco2017,4.00,0.420,6.421,True
train/normal/000000278705.jpg,train,normal,coco2017,3.03,0.005,7.729,False
train/normal/000000278749.jpg,train,normal,coco2017,2.58,0.020,7.651,False
train/normal/000000278848.jpg,train,normal,coco2017,4.63,0.074,7.005,False
train/normal/000000278973.jpg,train,normal,coco2017,2.71,0.000,7.514,False
train/normal/000000279774.jpg,train,normal,coco2017,4.21,0.000,7.622,False
train/normal/000000280779.jpg,train,normal,coco2017,5.11,0.010,7.352,False
train/normal/000000280930.jpg,train,normal,coco2017,3.34,0.234,7.275,False
train/normal/000000281687.jpg,train,normal,coco2017,2.94,0.151,7.475,False
train/normal/000000281754.jpg,train,normal,coco2017,3.91,0.005,7.754,False
train/normal/000000281759.jpg,train,normal,coco2017,3.42,0.008,7.891,False
train/normal/000000283520.jpg,train,normal,coco2017,2.85,0.000,7.302,False
train/normal/000000283717.jpg,train,normal,coco2017,3.33,0.053,7.578,False
train/normal/000000283785.jpg,train,normal,coco2017,2.97,0.090,7.512,False
train/normal/000000284743.jpg,train,normal,coco2017,5.80,0.650,4.330,True
train/normal/000000284762.jpg,train,normal,coco2017,4.25,0.011,7.355,False
train/normal/000000284764.jpg,train,normal,coco2017,7.43,0.000,7.250,False
train/normal/000000284991.jpg,train,normal,coco2017,7.98,0.078,7.180,False
train/normal/000000285047.jpg,train,normal,coco2017,5.85,0.000,7.253,False
train/normal/000000285894.jpg,train,normal,coco2017,3.82,0.083,7.434,False
train/normal/000000286182.jpg,train,normal,coco2017,4.34,0.024,7.702,False
train/normal/000000286523.jpg,train,normal,coco2017,5.16,0.078,7.787,False
train/normal/000000286553.jpg,train,normal,coco2017,5.93,0.000,7.527,False
train/normal/000000287347.jpg,train,normal,coco2017,3.44,0.096,7.609,False
train/normal/000000287527.jpg,train,normal,coco2017,6.84,0.000,7.342,False
train/normal/000000288430.jpg,train,normal,coco2017,5.26,0.004,6.574,False
train/normal/000000289343.jpg,train,normal,coco2017,3.32,0.001,7.500,False
train/normal/000000292024.jpg,train,normal,coco2017,5.03,0.000,7.482,False
train/normal/000000292082.jpg,train,normal,coco2017,4.80,0.000,7.643,False
train/normal/000000292236.jpg,train,normal,coco2017,7.17,0.082,7.577,False
train/normal/000000292456.jpg,train,normal,coco2017,2.86,0.180,7.486,False
train/normal/000000292488.jpg,train,normal,coco2017,17.91,0.119,6.536,True
train/normal/000000292997.jpg,train,normal,coco2017,3.49,0.004,7.009,False
train/normal/000000294350.jpg,train,normal,coco2017,3.95,0.132,7.748,False
train/normal/000000294695.jpg,train,normal,coco2017,4.17,0.003,7.001,False
train/normal/000000295478.jpg,train,normal,coco2017,5.71,0.000,7.300,False
train/normal/000000295713.jpg,train,normal,coco2017,3.20,0.008,7.628,False
train/normal/000000296222.jpg,train,normal,coco2017,4.83,0.060,7.572,False
train/normal/000000296649.jpg,train,normal,coco2017,2.61,0.050,7.638,False
train/normal/000000296657.jpg,train,normal,coco2017,2.22,0.003,7.756,False
train/normal/000000297084.jpg,train,normal,coco2017,3.35,0.000,7.819,False
train/normal/000000297562.jpg,train,normal,coco2017,4.29,0.075,7.465,False
train/normal/000000297578.jpg,train,normal,coco2017,6.69,0.129,7.342,False
train/normal/000000299887.jpg,train,normal,coco2017,3.27,0.041,7.699,False
train/normal/000000300276.jpg,train,normal,coco2017,2.68,0.108,7.673,False
train/normal/000000300341.jpg,train,normal,coco2017,4.76,0.057,7.090,False
train/normal/000000301135.jpg,train,normal,coco2017,2.09,0.098,7.595,False
train/normal/000000301376.jpg,train,normal,coco2017,3.86,0.006,7.127,False
train/normal/000000301718.jpg,train,normal,coco2017,5.53,0.027,7.615,False
train/normal/000000302536.jpg,train,normal,coco2017,7.07,0.015,7.388,False
train/normal/000000302882.jpg,train,normal,coco2017,6.10,0.035,6.973,False
train/normal/000000303818.jpg,train,normal,coco2017,3.11,0.010,7.448,False
train/normal/000000303893.jpg,train,normal,coco2017,3.48,0.007,7.875,False
train/normal/000000304180.jpg,train,normal,coco2017,3.58,0.012,7.676,False
train/normal/000000305309.jpg,train,normal,coco2017,4.48,0.017,7.655,False
train/normal/000000305317.jpg,train,normal,coco2017,5.85,0.002,6.688,False
train/normal/000000306139.jpg,train,normal,coco2017,4.39,0.108,7.325,False
train/normal/000000309655.jpg,train,normal,coco2017,3.28,0.004,7.665,False
train/normal/000000309964.jpg,train,normal,coco2017,3.31,0.013,7.628,False
train/normal/000000310862.jpg,train,normal,coco2017,6.46,0.000,7.725,False
train/normal/000000311002.jpg,train,normal,coco2017,5.63,0.026,7.456,False
train/normal/000000311394.jpg,train,normal,coco2017,5.13,0.029,7.597,False
train/normal/000000313034.jpg,train,normal,coco2017,5.81,0.050,7.575,False
train/normal/000000313182.jpg,train,normal,coco2017,3.23,0.020,6.883,False
train/normal/000000313454.jpg,train,normal,coco2017,4.27,0.118,7.544,False
train/normal/000000313562.jpg,train,normal,coco2017,2.58,0.002,7.868,False
train/normal/000000313588.jpg,train,normal,coco2017,2.71,0.026,7.393,False
train/normal/000000314177.jpg,train,normal,coco2017,5.88,0.034,7.353,False
train/normal/000000314251.jpg,train,normal,coco2017,3.14,0.000,7.510,False
train/normal/000000314264.jpg,train,normal,coco2017,5.39,0.013,7.659,False
train/normal/000000316666.jpg,train,normal,coco2017,3.27,0.354,6.379,False
train/normal/000000318138.jpg,train,normal,coco2017,6.96,0.220,6.785,False
train/normal/000000318238.jpg,train,normal,coco2017,5.27,0.008,7.734,False
train/normal/000000319100.jpg,train,normal,coco2017,4.59,0.001,7.640,False
train/normal/000000319184.jpg,train,normal,coco2017,4.60,0.000,7.009,False
train/normal/000000320490.jpg,train,normal,coco2017,6.32,0.007,7.157,False
train/normal/000000320642.jpg,train,normal,coco2017,4.04,0.097,7.340,False
train/normal/000000321214.jpg,train,normal,coco2017,5.98,0.058,6.772,False
train/normal/000000321790.jpg,train,normal,coco2017,5.86,0.006,6.576,False
train/normal/000000321887.jpg,train,normal,coco2017,9.57,0.105,6.968,False
train/normal/000000322163.jpg,train,normal,coco2017,4.10,0.000,7.750,False
train/normal/000000322211.jpg,train,normal,coco2017,7.74,0.012,7.235,False
train/normal/000000323263.jpg,train,normal,coco2017,3.91,0.042,7.629,False
train/normal/000000323355.jpg,train,normal,coco2017,4.36,0.038,7.577,False
train/normal/000000323496.jpg,train,normal,coco2017,4.30,0.000,6.501,False
train/normal/000000323799.jpg,train,normal,coco2017,3.39,0.000,7.545,False
train/normal/000000324158.jpg,train,normal,coco2017,3.13,0.010,7.608,False
train/normal/000000324258.jpg,train,normal,coco2017,5.03,0.016,7.428,False
train/normal/000000324614.jpg,train,normal,coco2017,11.13,0.000,6.751,False
train/normal/000000325483.jpg,train,normal,coco2017,5.06,0.029,7.451,False
train/normal/000000325527.jpg,train,normal,coco2017,6.68,0.021,7.438,False
train/normal/000000325991.jpg,train,normal,coco2017,6.33,0.068,7.417,False
train/normal/000000326128.jpg,train,normal,coco2017,3.25,0.007,7.636,False
train/normal/000000326174.jpg,train,normal,coco2017,5.05,0.024,6.849,False
train/normal/000000326248.jpg,train,normal,coco2017,2.47,0.005,7.630,False
train/normal/000000327592.jpg,train,normal,coco2017,5.42,0.000,7.657,False
train/normal/000000327601.jpg,train,normal,coco2017,5.00,0.037,7.219,False
train/normal/000000327605.jpg,train,normal,coco2017,3.37,0.001,6.393,False
train/normal/000000327617.jpg,train,normal,coco2017,3.66,0.000,6.706,False
train/normal/000000327701.jpg,train,normal,coco2017,3.53,0.000,6.928,False
train/normal/000000327780.jpg,train,normal,coco2017,7.31,0.000,7.151,False
train/normal/000000328238.jpg,train,normal,coco2017,2.48,0.005,7.520,False
train/normal/000000328337.jpg,train,normal,coco2017,4.61,0.000,7.382,False
train/normal/000000328430.jpg,train,normal,coco2017,3.64,0.023,7.678,False
train/normal/000000329323.jpg,train,normal,coco2017,3.52,0.044,7.873,False
train/normal/000000329447.jpg,train,normal,coco2017,2.71,0.010,7.775,False
train/normal/000000329456.jpg,train,normal,coco2017,3.22,0.155,7.550,False
train/normal/000000330818.jpg,train,normal,coco2017,2.21,0.156,7.703,False
train/normal/000000331799.jpg,train,normal,coco2017,3.33,0.006,7.622,False
train/normal/000000333745.jpg,train,normal,coco2017,5.97,0.013,7.705,False
train/normal/000000334309.jpg,train,normal,coco2017,4.14,0.058,7.744,False
train/normal/000000334399.jpg,train,normal,coco2017,3.60,0.402,6.352,True
train/normal/000000334417.jpg,train,normal,coco2017,6.94,0.013,7.304,False
train/normal/000000334483.jpg,train,normal,coco2017,4.24,0.002,7.367,False
train/normal/000000334719.jpg,train,normal,coco2017,4.73,0.000,6.937,False
train/normal/000000336356.jpg,train,normal,coco2017,4.02,0.016,7.758,False
train/normal/000000336628.jpg,train,normal,coco2017,3.56,0.009,7.524,False
train/normal/000000338624.jpg,train,normal,coco2017,2.60,0.038,7.809,False
train/normal/000000338718.jpg,train,normal,coco2017,2.89,0.022,7.511,False
train/normal/000000340451.jpg,train,normal,coco2017,3.24,0.006,7.605,False
train/normal/000000341681.jpg,train,normal,coco2017,5.74,0.004,6.417,False
train/normal/000000341719.jpg,train,normal,coco2017,3.00,0.000,7.606,False
train/normal/000000341921.jpg,train,normal,coco2017,3.26,0.000,7.260,False
train/normal/000000341973.jpg,train,normal,coco2017,2.89,0.021,7.640,False
train/normal/000000342128.jpg,train,normal,coco2017,2.83,0.013,7.568,False
train/normal/000000342367.jpg,train,normal,coco2017,3.58,0.039,7.600,False
train/normal/000000342397.jpg,train,normal,coco2017,5.93,0.000,6.531,False
train/normal/000000342971.jpg,train,normal,coco2017,4.80,0.006,6.974,False
train/normal/000000343076.jpg,train,normal,coco2017,4.29,0.035,7.653,False
train/normal/000000343149.jpg,train,normal,coco2017,3.71,0.041,7.838,False
train/normal/000000343218.jpg,train,normal,coco2017,5.30,0.000,7.144,False
train/normal/000000343453.jpg,train,normal,coco2017,4.46,0.116,6.329,False
train/normal/000000343496.jpg,train,normal,coco2017,2.31,0.001,7.407,False
train/normal/000000343524.jpg,train,normal,coco2017,4.84,0.019,6.356,False
train/normal/000000343561.jpg,train,normal,coco2017,2.06,0.011,7.752,False
train/normal/000000343803.jpg,train,normal,coco2017,7.04,0.047,7.652,False
train/normal/000000343937.jpg,train,normal,coco2017,6.16,0.026,5.581,False
train/normal/000000345252.jpg,train,normal,coco2017,4.38,0.057,7.503,False
train/normal/000000345356.jpg,train,normal,coco2017,5.72,0.000,7.579,False
train/normal/000000345385.jpg,train,normal,coco2017,5.16,0.017,7.732,False
train/normal/000000345397.jpg,train,normal,coco2017,7.46,0.099,7.685,False
train/normal/000000345466.jpg,train,normal,coco2017,4.55,0.000,7.334,False
train/normal/000000346232.jpg,train,normal,coco2017,7.61,0.000,7.069,False
train/normal/000000346968.jpg,train,normal,coco2017,8.17,0.004,7.536,False
train/normal/000000347254.jpg,train,normal,coco2017,7.08,0.021,7.571,False
train/normal/000000347265.jpg,train,normal,coco2017,2.64,0.004,7.419,False
train/normal/000000349594.jpg,train,normal,coco2017,2.69,0.094,6.611,False
train/normal/000000350002.jpg,train,normal,coco2017,5.50,0.000,7.469,False
train/normal/000000350003.jpg,train,normal,coco2017,2.94,0.000,7.384,False
train/normal/000000350019.jpg,train,normal,coco2017,4.24,0.066,7.562,False
train/normal/000000350122.jpg,train,normal,coco2017,2.71,0.036,7.873,False
